sample_id	lab_id	key_plot	day_num	cases_new_cens_per100k	pcr_target_flowpop_lin	sample_collect_date	pcr_target_flowpop_log10	rec_eff_percent	wwtp_name	wwtp_jurisdiction	CountyFIPS	stormwater_input	influent_equilibrated	sample_type	sample_matrix	sample_location	sample_location_specify	reporting_jurisdiction	capacity_mgd	sewershed_population_served	industrial_input	sewage_travel_time	slopes_flowpop_5m	pvals_flowpop_5m	pdc_flowpop_5m	predsuprexc_flowpop_5m	alert_flowpop_5m	slopes_flowpop_3m	pvals_flowpop_3m	pdc_flowpop_3m	predsuprexc_flowpop_3m	alert_flowpop_3m	trend_flowpop_5m3m_p05	trend_flowpop_5m3m_p05_prev	slopes_mic_5m	pvals_mic_5m	pdc_mic_5m	predsuprexc_mic_5m	alert_mic_5m	slopes_mic_3m	pvals_mic_3m	pdc_mic_3m	predsuprexc_mic_3m	alert_mic_3m	trend_mic_5m3m_p05	trend_mic_5m3m_p05_prev	slopes_flowpop_15d	pvals_flowpop_15d	pdc_flowpop_15d	predsuprexc_flowpop_15d	alert_flowpop_15d	slopes_flowpop_8d	pvals_flowpop_8d	pdc_flowpop_8d	predsuprexc_flowpop_8d	alert_flowpop_8d	trend_flowpop_15d8d_p05	trend_flowpop_15d8d_p05_prev	slopes_mic_15d	pvals_mic_15d	pdc_mic_15d	predsuprexc_mic_15d	alert_mic_15d	slopes_mic_8d	pvals_mic_8d	pdc_mic_8d	predsuprexc_mic_8d	alert_mic_8d	trend_mic_15d8d_p05	trend_mic_15d8d_p05_prev	cases_new_cens	pcr_target_mic_lin_roll7	pcr_target_flowpop_lin_roll7	pcr_target_flowpop_lin_spline	pcr_target_mic_lin_spline	cases_new_cens_per100k_spline	pcr_target_detect	hum_frac_mic_conc	hum_frac_mic_unit	hum_frac_chem_conc	hum_frac_chem_unit	other_norm_conc	other_norm_unit	lod_sewage	pcr_target	pcr_gene_target	inhibition_detect	inhibition_adjust	hum_frac_target_chem	other_norm_name	hum_frac_target_mic	flow_rate	pcr_target_avg_conc	pcr_target_below_lod	solids_separation	concentration_method	extraction_method	rec_eff_target_name	rec_eff_spike_matrix	pasteurized	pcr_type	quant_stan_type	pcr_target_units	quality_flag	collection_storage_temp	collection_storage_time	pre_conc_storage_temp	pre_conc_storage_time	pre_ext_storage_temp	pre_ext_storage_time	sample_collect_time	time_zone	collection_water_temp	tot_conc_vol	ext_blank	num_no_target_control	tss	ph	composite_freq	pcr_target_avg_conc_log10	pcr_target_avg_conc_lin	pcr_target_mic_lin	pcr_target_mic_log10	sample_first_reported	rec_eff_spike_conc	conductivity	equiv_sewage_amt	hum_frac_mic_conc_lin	ntc_amplify	ptc_flowpop_3m	ptc_flowpop_5m	ptc_flowpop_8d	ptc_flowpop_15d	ptc_mic_3m	ptc_mic_5m	ptc_mic_8d	ptc_mic_15d	perc_flowpop	quin_flowpop	perc_mic	quin_mic	major_lab_method	COUNTY_POPESTIMATE2020	vax_date	cases_date	hosp_date	deaths_date	actuals.vaccinationsInitiated	actuals.vaccinationsCompleted	actuals.vaccinationsAdditionalDose	metrics.vaccinationsInitiatedRatio	metrics.vaccinationsCompletedRatio	metrics.vaccinationsAdditionalDoseRatio	actuals.newCases	metrics.caseDensity100k	metrics.infectionRate	metrics.testPositivityRatio	actuals.icuBeds.currentUsageCovid	actuals.hospitalBeds.currentUsageCovid	actuals.newDeaths
XXXX	XXXX	mo_326_wwtp	473.0			2021-06-17			XXXX	mo	29167				raw wastewater	XXXX	XXXX	mo	2.55	10500			0.012068447008174155	0.5649621911499304	2.817833146582349	8.688690086631695	no	0.05188294047697985	0.13596536724921282	12.689367286509889	11.686407470461276	no	plateau														0.07353829742294386	0.13596536724921282	18.450881602174405	8.969867529612209	no	0.07353829742294386		18.450881602174405		no																	89587724.78036708	55765388.16705212											sars-cov-2																																													372.5831428638331	111.76201910686329		970.3755099107133										32490	2021-06-07	2021-06-24	2021-07-01	2021-07-08	8772	7344		0.273	0.228		21	36.0	0.99	0.111	1	7	0
XXXX	XXXX	wi_257_wwtp	267.0	108.71620344110418	20745783.723361522	2020-11-23	7.316929846024576	4.458	XXXX	wi	55079			24-hr time-weighted composite	raw wastewater	XXXX	XXXX	wi	6.0	21156			0.0031624354603647467	0.7356458889086943	0.7308353354038788	8.092934656426776	no	-0.011380735958742507	0.693347578552566	-2.5864738656877773	8.511143112596475	no	plateau	plateau	-0.0011879603390637292	0.18720926388306133	-0.273164202538434	0.7628340570012851	no	-0.0014976356613778583	0.5995683124422782	-0.3442494530386586	0.7116192324467956	no	plateau	plateau	0.0031624354603647467	0.7356458889086943	0.7308353354038788	8.092934656426776	no	-0.011380735958742507	0.693347578552566	-2.5864738656877773	8.511143112596475	no	plateau	plateau	-0.0011879603390637292	0.18720926388306133	-0.273164202538434	0.7628340570012851	no	-0.0014976356613778583	0.5995683124422782	-0.3442494530386586	0.7116192324467956	no	plateau	plateau	23.0	0.0025478695055349103	17682275.127143495	17323219.545827698	0.003169042014397572	73.69833617430825	Yes	14246785.280000001	copies/l wastewater			343321964.55826503	copies/l wastewater	2296.875	sars-cov-2	n2 and n1	Not Tested	No		hf183	pepper mild mottle virus	2.84	40825.666780841064	No	filtration	membrane filtration with addition of mgcl2	qiagen rneasy powermicrobiome kit	bcov vaccine	raw sample		ddpcr	rna	copies/l wastewater								07:00	utc-06:00	13.8888888888889			2	177.0	7.7	0.25	4.610933286534857	40825.666780841064	0.0028656055368612293	0.6445507090360707	2021-02-18 18:48:01	4.399	1036.0	1.571	14246785.280000001	no	-16.759467786598602	10.732242832106898	-16.759467786598602	10.732242832106898	-2.385001853420765	-3.7571322388948003	-2.385001853420765	-3.7571322388948003	0.9347826086956522	5	0.782608695652174	4	1	945016	2020-11-13	2020-11-30	2020-12-07	2020-12-14							433	93.5	0.93	0.131			1
XXXX	XXXX	va_539_wwtp	616.0			2021-11-07			XXXX	va	51775				post grit removal	XXXX	XXXX	va	55.0	300000			-0.010139446826612868	0.5684721575147403	-2.307650799899663	8.009530297340262	no	-0.014505917601361861	0.6708151366741956	-3.284945162102215	8.215323900003686	no	plateau														-0.058686053919097224	0.6708151366741956	-12.639734331656339	9.031085056968115	no	-0.058686053919097224		-12.639734331656339		no																	4960453.773600012	12142994.79139984											sars-cov-2																																													-37.35056573705281	-47.98896587455109		-84.92021168374781										25340	2021-10-28	2021-11-14	2021-11-21	2021-11-28	15423	14206		0.61	0.561		0	29.7	0.96	0.089			0
XXXX	XXXX	mo_507_wwtp	722.0						XXXX	mo	29095				raw wastewater	XXXX	XXXX	mo	1.3	7985			0.016011064128434515	0.12502276183996366	3.7554848329479196		no	0.025919160880252583	0.5016541998400792	6.149795269181824	8.068999666409233	yes															0.07104637524770728	0.5016541998400792	17.773172847949592	10.695707224305124	no	0.07104637524770728		17.773172847949592		no																													sars-cov-2																																																										705925																	
XXXX	XXXX	ho_407_wwtp	479.0			2021-06-23			XXXX	tx	48201				raw wastewater	XXXX	XXXX	ho	7.0	40689							no					no																			no					no																	25446125.31805053	14375136.290352667											sars-cov-2																																																										4738253	2021-06-13	2021-06-30	2021-07-07	2021-07-14							92	1.4	1.25	0.042			9
XXXX	XXXX	ny_565_wwtp	707.0			2022-02-06			XXXX	ny	36087	yes			raw wastewater	XXXX	XXXX	ny	12.75	53437																															no					no							no					no				0.00021612149532710263	10641368.115725081												sars-cov-2																																																										326225	2022-01-27	2022-02-13	2022-02-20	2022-02-27	233660	201170	73663	0.717	0.617	0.226	49	23.7	0.58	0.03			
XXXX	XXXX	oh_146_wwtp	190.0	4.713114754098361		2020-09-07			XXXX	oh	39061	yes			raw wastewater	XXXX	XXXX	oh	130.0	488000	7.82608695652174	6.0	-0.006957140371859169	0.6983535474309973	-1.5891779417114726	6.773593417344744	no	0.042474605371910806	0.35112591076342153	10.27437509068687	11.083830840256743	no	plateau														-0.0027871951598801405	0.35112591076342153	-0.6397204227718833	8.276720037039164	no	-0.0027871951598801405		-0.6397204227718833		no															23.0			478527.09528577357		8.451108934183495									sars-cov-2																																													293.22803692918626	-36.14424126037069												817985	2020-08-28	2020-09-14	2020-09-21	2020-09-28							98	9.7	0.96	0.037			0
XXXX	XXXX	co_309_wwtp	501.0	0.0	6129259.360832594	2021-07-15	6.78740799899858	0.07263986013986015	XXXX	co	08069			24-hr flow-weighted composite	raw wastewater	XXXX	XXXX	co	0.863	5818			-0.018689045599550484	0.006185995742766273	-4.2120333325314725	7.900000922202095	no	-0.019688202370196983	0.32615915021392405	-4.432153987382959	6.958962014982549	no	sustained decrease	plateau	-0.0028405327988373537	0.04186816796176817	-0.6519225517801042	0.7501261279969187	no	-0.0004949356798331031	0.9244370493216119	-0.1138982384990106	0.6361135615435336	no	sustained decrease	plateau	-0.022810937697063344	0.027914920627718786	-5.116856987200757	6.958962014982549	no	-0.019688202370196983	0.32615915021392405	-4.432153987382959	11.753414737867292	no	sustained decrease	plateau	-0.0028447693242992567	0.22721891495473015	-0.652891683611978	0.6361135615435336	no	-0.0004949356798331031	0.9244370493216119	-0.1138982384990106	1.4469627479579819	no	plateau	plateau	0.0	0.002631726879471191	6050831.940568328	6010617.838526426	0.0029262308295134472	11.292530616403194	Yes	3822020.905923348				52335627.17770032	copies/l wastewater	4000.0	sars-cov-2	n1	No			f+ rna coliphage	pepper mild mottle virus	0.723	13029.616724738677	No		innovaprep ultrafiltration	qiagen qiaamp buffers with epoch columns	bcov vaccine	raw sample		ddpcr	rna	copies/l wastewater	no	0.0		0.0				07:00			40.0	no	1				4.114931640825462	13029.616724738677	0.0034090909090909068	0.6251516917291049	2021-08-12 22:08:41	2.76			3822020.905923348	no	-27.191416243882273	-59.49300350351413	-27.191416243882273	-52.06564673079859	-0.7945685453030649	-12.833659937749886	-0.7945685453030649	-8.762530923813516	0.20833333333333334	2	0.15151515151515152	1		360428	2021-07-05	2021-07-22	2021-07-29	2021-08-05		28367			0.079		33	10.8	1.19	0.04	6	24	0
XXXX	XXXX	co_303_wwtp	560.0	30.223542273780517		2021-09-12			XXXX	co	08005				raw wastewater	XXXX	XXXX	co	4.0026	268003			-0.0004545947114097902	0.974223238889104	-0.10461953614836483	7.782957772240234	no	-0.042405650562648174	0.16510789299248205	-9.302701910693056	9.211035657206606	no	plateau		0.0007607333641124133	0.6720536338499015	0.17531883447525765	0.8861049186893593	no	-0.004328162962953963	0.0974766131812025	-0.9916467864543699	1.046050332829531	no	plateau		-0.06189355509636038	0.16510789299248205	-13.282560718852398	7.640230477089588	no	-0.06189355509636038	0.9869425248906757	-13.282560718852398	7.509904385817384	no	sustained increase		-0.005485066544525692	0.0974766131812025	-1.2550410837733117	0.7942778370817807	no	-0.005485066544525692	0.375058832887791	-1.2550410837733117	0.7325165556192018	no	sustained increase		81.0	0.01944257843302044	4426066.889278173	10181037.518007472	0.032894558827803136	43.48623359045751									sars-cov-2																																													-74.51287246477884	-2.888346666992647		-86.4015243276324	-13.02274073498183	5.026896920202595		-16.206743611834163						657452	2021-09-02	2021-09-19	2021-09-26	2021-10-03	393708	362199		0.6	0.552		502	34.8	0.93	0.06			3
XXXX	XXXX	ho_404_wwtp	511.0			2021-07-25			XXXX	tx	48201				raw wastewater	XXXX	XXXX	ho	2.0	3825			0.05539386151655647	0.11498845043699249	13.604062348702461		no	0.0987115927926237	0.42509030265120185	25.519613352968328	18.508993738052084	no	plateau														-0.03611237042506656	0.42509030265120185	-7.978855683021524	14.541546215608866	no	-0.03611237042506656		-7.978855683021524		no																	18670547.184524134	80887377.8822694											sars-cov-2																																													2309.696234990184	3456.5434799496293		-68.78043740434991										4738253	2021-07-15	2021-08-01	2021-08-08	2021-08-15							1686	37.7	1.29	0.179			5
XXXX	XXXX	mo_357_wwtp	264.0			2020-11-20			XXXX	mo	29121				raw wastewater	XXXX	XXXX	mo	2.5	5471			0.02568680406290866	0.4649845515486913	6.093018052930832	8.587357123268987	no	0.03711675676387912	0.6750762744480958	8.922288325115634	15.264725561729227	no	plateau														0.15194370301120338	0.6750762744480958	41.88735831611474	13.032090241884152	no	0.15194370301120338		41.88735831611474		no																	26476118.27564907	2201132.202367699											sars-cov-2																																													230.8526326094451	423.87842571176134		13303.303204759968										15095	2020-11-10	2020-11-27	2020-12-04	2020-12-11							7	108.7	0.74	0.321		6	0
XXXX	XXXX	wi_247_wwtp	406.0	0.0		2021-04-11			XXXX	wi	55075				raw wastewater	XXXX	XXXX	wi	4.2	3500			0.004634263247009231	0.0786510636924119	1.072792134823164	7.462530143936482	no	0.0020688354239510208	0.2848705870718537	0.4775033919220517	7.428106880312022	no	plateau		0.0003712661332648801	0.5822256117897819	0.08552373710877248	0.7844408217860102	no	0.0011928707793167985	0.5857654343915357	0.2750462073621618	0.6896970510005762	yes	plateau		0.0003490420955426273	0.2848705870718537	0.08040221787064539	7.390454860815753	no	0.0003490420955426273		0.08040221787064539		no	plateau		0.0039068871780236145	0.5857654343915357	0.9036525254978001	0.8510242348595084	no	0.0039068871780236145		0.9036525254978001		no	sustained decrease		0.0	0.018584174265132036	19810946.769450188	30049784.620510362	0.011571879010656	9.704177567432088									sars-cov-2																																													6.896551724137234	34.82156711780642		1.1315327215468907	3.920251930056118	2.4225187585013463		13.421770031358093						40262	2021-04-01	2021-04-18	2021-04-25	2021-05-02	11486	7342		0.285	0.182		1	9.4	1.0	0.02			0
XXXX	XXXX	ho_433_wwtp	695.0			2022-01-25			XXXX	tx	48201				raw wastewater	XXXX	XXXX	ho	26.4	85129			-0.026798524315065544	0.03140070610678484	-5.9840636643634255	8.573447773968912	no	-0.03404980751606658	0.4130288057699924	-7.54078699562597	9.5438348045152	no															-0.07877057662629056	0.4130288057699924	-16.58782929086968	10.028870968465574	no	-0.07877057662629056		-16.58782929086968		no	sustained increase																48316268.074994326												sars-cov-2																																																-92.10754840099698										4738253	2022-01-15	2022-02-01	2022-02-08	2022-02-15	3380911	2863999	870473	0.717	0.608	0.185	3068	74.1	0.67	0.196			17
XXXX	XXXX	ca_295_wwtp	488.0			2021-07-02		112.2	XXXX	ca	06085			grab	primary sludge	XXXX	XXXX	ca	39.0	236000															0.02058052078817692	0.03491489841943134	4.85291791262179	0.5637515556844795	no	0.018910797591366577	0.41491358606469825	4.4505659759772165	0.7486224023387432	no	sustained increase	plateau													0.0012864936941140528	0.6718718118689146	0.29666530335261676	0.500033027482186	no	0.009206999430520833	0.1642608403236299	2.142621396323907	0.5034436973897436	no	plateau	plateau		6.063197798869315e-06			1.462555664208632e-05		Yes	850000000.0000002	copies/g dry sludge					500.0	sars-cov-2	n	No	No			pepper mild mottle virus		11902.02403999999	No	centrifugation	none	chemagic viral dna/rna 300 kit	bcov vaccine	dewatered solids		ddpcr	dna	copies/g dry sludge				4.0	6.0	0.0	6.0	07:00	utc-07:00			yes	more than 3				4.075620823128305	11902.02403999999	1.4002381223529396e-05	0.45642620836072856	2021-07-09 21:23:24	4.0			850000000.0000002	no					13.95473952837687	26.736761068531912	15.997597938767427	4.234361811268861			0.3123543123543124	2		1907105	2021-06-22	2021-07-09	2021-07-16	2021-07-23	1405397	1308837	0	0.729	0.679	0.0			1.34	0.012			0
XXXX	XXXX	wi_242_wwtp	186.0	9.091883221254225		2020-09-03			XXXX	wi	55089				raw wastewater	XXXX	XXXX	wi	300.0	615934																																																			56.0					8.584136863662307									sars-cov-2																																																										90043	2020-08-24	2020-09-10	2020-09-17	2020-09-24							7	12.3	1.05	0.051	10	12	0
XXXX	XXXX	wi_241_wwtp	278.0	21.70180444121045		2020-12-04			XXXX	wi	55079				raw wastewater	XXXX	XXXX	wi	330.0	470007			-0.017872778619222936	0.39186460867487766	-4.03182823608118	7.907823785914687	no	-0.07141730624129591	0.09345655542534473	-15.16350962597306	8.59919679863671	no	plateau		-0.003782576782763602	0.02067386541989916	-0.8671885312095395	0.6184234225579636	no	-0.003533891108078071	0.06349101733440954	-0.8104068522971852	0.6939123767660108	no	sustained decrease		-0.052640923497896036	0.08485093757596229	-11.41522702463883	7.525331947193893	no	-0.15067681729697063	0.09345655542534473	-29.315663990473695	7.546850608591816	no	plateau		-0.002317502859662217	0.14983204843539313	-0.5322035060407959	0.6212144558576246	no	-0.0008798277522820379	0.06349101733440954	-0.20238275604920197	0.6078884118849134	no	sustained decrease		102.0	0.001163808829558969	15285439.079724282	22920995.227425896	0.0014512145045393243	22.63187142449275									sars-cov-2																																													-68.37148102300992	-43.79420444585374	-91.18418883667121	-81.67571359774894	-5.536776344464423	-11.479486403532702	-1.408106902637929	-7.1985077019065535						945016	2020-11-24	2020-12-11	2020-12-18	2020-12-25							727	75.8	0.9	0.112	69	329	0
XXXX	XXXX	ho_430_wwtp	547.0		175521289.6095022	2021-08-30	8.244329801138983	-1.0	XXXX	tx	48201			24-hr time-weighted composite	raw wastewater	XXXX	XXXX	ho	7.2	20920			0.00034177970803748363	0.9625309455726625	0.0787286608354032	9.007025361449038	no	0.0013115907712026576	0.9695235982465399	0.3024614301236461	9.030325077852734	no	plateau	plateau													0.0013115907712026576	0.9695235982465399	0.3024614301236461	8.90170981220898	no	0.048729616749949994		11.87411602416657		no	sustained increase	sustained increase															175521289.6095022	129171822.19314049			Yes							3090.41	sars-cov-2	n2 and n1	Not Tested					2.216	437733.6640823956	No		membrane filtration with addition of mgcl2	chemagic viral dna/rna 300 kit				ddpcr	dna	copies/l wastewater								08:00	utc-05:00				more than 3			1.0	5.6412099474882	437733.6640823956			2021-09-15 18:29:05					no	4.3187250942997135	2.79270383315513	119.33468599712293	4.3187250942997135					0.8148148148148148	5				4738253	2021-08-20	2021-09-06	2021-09-13	2021-09-20							790	46.3	0.95	0.147			4
XXXX	XXXX	mo_328_wwtp	412.0			2021-04-17			XXXX	mo	29213				raw wastewater	XXXX	XXXX	mo	5.3	10559			-0.01137207743439017	0.7360423322750188	-2.5845317139186808	9.376689012144436	no	0.07254036513827301	0.5026718520660316	18.179014793971525	20.156809372757404	no	plateau														-0.05416232015143532	0.5026718520660316	-11.725009428566157	14.298910282702302	no	-0.05416232015143532		-11.725009428566157		no	sustained decrease																30668085.44748497	35314746.71486658											sars-cov-2																																													936.4899893453011	-51.962341344043		-82.55272855514193										56104	2021-04-07	2021-04-24	2021-05-01	2021-05-08	12406	6483		0.222	0.116		11	10.0	0.92	0.059			0
XXXX	XXXX	wi_240_wwtp	553.0	20.61855670103093		2021-09-05			XXXX	wi	55069				raw wastewater	XXXX	XXXX	wi	3.06	9700			0.03019657817842051	0.05269295301370812	7.200442535854479	9.120031220413718	no	0.05479021280057727	0.2730704047182433	13.44626778315785	12.29672819999117	no	plateau		0.006143490664023418	0.0536759778700125	1.424643686234206	0.9763714682454177	no	0.01199242965799955	0.20655013230072453	2.7998378563931725	1.634922869418955	no	plateau		0.011389261233053003	0.2730704047182433	2.65716374781495	10.86400779801524	no	0.011389261233053003	0.07488128323671071	2.65716374781495	7.739519457095992	no	sustained increase		0.005006281077116461	0.20655013230072453	1.159408455057287	1.261297942037619	no	0.005006281077116461	0.43802505002985664	1.159408455057287	0.8732242415855747	no	sustained increase		suppressed	0.1551532873285908	316661390.0456619	209437391.65335172	0.08711413671369099	32.7893320221969									sars-cov-2																																													484.874893619342	600.6549410135227		44.36092536640255	47.19532446105641	48.599633600169746		17.513546993624416						27566	2021-08-26	2021-09-12	2021-09-19	2021-09-26	13683	12825		0.496	0.465		0	25.5	1.01	0.098			0
XXXX	XXXX	mo_388_wwtp	135.0		41473326.09000006	2020-07-14	7.617768866437287	31.154684096	XXXX	mo	29021			24-hr time-weighted composite	raw wastewater	XXXX	XXXX	mo	27.0	27000							no					no																			no	0.019542650113362592		4.6026410981873545		no																	41473326.09000007	13944003.784008225			Yes							1750.0	sars-cov-2	n2 and n1	No	No				19.28	15343.125000000005	No		peg precipitation	qiagen allprep powerviral dna/rna kit	puro	raw sample		qpcr	rna	copies/l wastewater													3				4.185913823239835	15343.125000000005			2021-07-08 20:47:03	6.1553360375				no			37.02460247136119						0.3026315789473684	2				86530	2020-07-04	2020-07-21	2020-07-28	2020-08-04							16	5.9	0.89	0.072			0
XXXX	XXXX	wi_275_wwtp	546.0	28.868360277136258		2021-08-29			XXXX	wi	55027				raw wastewater	XXXX	XXXX	wi	3.6	17320			0.03364483788175715	0.030229647488385466	8.054992586977372	8.59884285215057	no	0.0104835396594109	0.451804801640038	2.44329521981983	10.261253163587902	no	sustained increase		0.0029237321555894537	0.02155721762861084	0.6754853883605749	0.9142190096645811	no	0.0008893921501034783	0.5565180822736964	0.2049999488306975	1.0619762144871097	no	sustained increase		-0.005114121738631171	0.451804801640038	-1.1706638269350034	8.549146447906423	no	-0.005114121738631171		-1.1706638269350034		no			0.002730902883360426	0.5565180822736964	0.6307948103246641	0.8690430807905092	no	0.002730902883360426		0.6307948103246641		no	sustained decrease		5.0	0.03548884735246283	51165599.51224005	73905351.94852996	0.045088573922768105	28.22236058719617									sars-cov-2																																													40.20695428448779	775.0955203771		-15.198741856956865	2.9085573799892295	20.743705662378666		9.202514954345764						87336	2021-08-19	2021-09-05	2021-09-12	2021-09-19	39672	36672		0.452	0.417		0	35.7	1.04	0.084			0
XXXX	XXXX	va_569_wwtp	662.0			2021-12-23			XXXX	va	51710	no			raw wastewater	XXXX	XXXX	va	18.0	78322																																																																	sars-cov-2																																																										242803	2021-12-13	2021-12-30	2022-01-06	2022-01-13							389	77.0	1.51	0.399	15	106	0
XXXX	XXXX	nc_289_wwtp	719.0						XXXX	nc	37031	no	no		raw wastewater	XXXX	XXXX	nc	3.0	8459	2.5		0.035678662220681806	0.2256385674177081	8.56220663782361	9.205917656099867	no	0.0031855170126165186	0.9635573680929626	0.7361890433634333	9.616988146127687	no			0.003713395282989148	0.3392175545248385	0.85870677759039	0.9277733056158516	no	-0.0016311934911635913	0.7545872048755554	-0.37489170147206874	0.8495733673650518	no			-0.11876918463021381	0.9635573680929626	-23.92695235093123	12.809714870628124	no	-0.11876918463021381	0.11022773239522317	-23.92695235093123	8.808262305196745	no	sustained increase		-0.010450205713638791	0.7545872048755554	-2.3775294374929423	1.060249968418857	no	-0.010450205713638791	0.1837632926907645	-2.3775294374929423	0.9863658244674891	no	plateau																omicron																																																										69558																	
XXXX	XXXX	co_307_wwtp	250.0	95.88759625451307		2020-11-06			XXXX	co	08041				raw wastewater	XXXX	XXXX	co	9.32	102203			0.029469849905910304	0.10435584736934213	7.021208283067448	7.8468792779122385	no	0.055684498860271714	0.1582710262794859	13.680113587493015	7.883789582779798	no	plateau														0.05174571856322731	0.017541037439915634	12.653767000103965	8.151014427608569	no	0.08561026801850721	0.1582710262794859	21.789617925360673	8.468689649858428	no	sustained increase														98.0		49477293.1499445	60076787.74722343		85.11908987871902									sars-cov-2																																													145.35306747264153	158.56985904483545	297.4402763439077	430.20041079514345										728310	2020-10-27	2020-11-13	2020-11-20	2020-11-27							592	77.2	1.15	0.144	34	208	1
XXXX	XXXX	ho_421_wwtp	676.0			2022-01-06			XXXX	tx	48201				raw wastewater	XXXX	XXXX	ho	3.5	5497			0.03988933235130771	0.012796986307229282	9.619882532556478	9.47686306638678	no	0.018993020450507277	0.43048643724086394	4.470342965015628	9.78047047534761	no	sustained increase														-0.007403642449723264	0.43048643724086394	-1.6903030036677036	9.826779912096267	no	-0.007403642449723264		-1.6903030036677036		no	sustained increase																253321379.78606892	187284550.79749897											sars-cov-2																																													84.46003483053116	1208.8844429722253		-21.232147403778512										4738253	2021-12-27	2022-01-13	2022-01-20	2022-01-27	3297717	2812018	717807	0.7	0.597	0.152	9177	198.5	1.01	0.3	406	2412	28
XXXX	XXXX	oh_133_wwtp	477.0	47.86979415988511		2021-06-21			XXXX	oh	39087	yes			raw wastewater	XXXX	XXXX	oh	1.7	10445	0.350877188204973	4.5	-0.08738804873998365	0.03543980471861061	-18.226619600874916	8.097369913787551	no	-0.00954356000006982	0.7892595783404882	-2.173517069234665	6.669799610642195	no	sustained decrease		-0.008894052060474281	0.0652000998010735	-2.0271034799343335	0.4353496797370307	yes	0.000563336941022567	0.9331533749308444	0.12979728813278246	0.4349596724294665	yes	plateau		-0.06476038199129762	0.1873881391361529	-13.85310713114567	6.34218381362029	no	0.0305375777151325	0.7892595783404882	7.284647281193557	7.113166436240937	no	sustained decrease		-0.005936714935466546	0.2999938720352854	-1.3576783993710317	0.5086706240193501	no	0.00827855179253913	0.9331533749308444	1.9244911133770914	0.6871611678921912	no	plateau		5.0	7.757986764870412e-05	657205.1295537949	2274435.843100301	0.0008779751900931459	5.736812752353831									sars-cov-2																																													-14.25770969226452	-94.0218429831196	63.592369936186735	-87.60191378336728	0.9121266210175838	-24.92708642177065	14.274640195883137	-17.417886984839893						59091	2021-06-11	2021-06-28	2021-07-05	2021-07-12	12630	11821		0.212	0.199		2	3.6	1.02	0.112			0
XXXX	XXXX	wi_275_wwtp	424.0	0.0		2021-04-29			XXXX	wi	55131				raw wastewater	XXXX	XXXX	wi	3.6	17320			-0.010581537425173867	0.503324246351803	-2.4070462477061128	8.387753034514501	no	-0.027606472791593426	0.43955324750587016	-6.1588055102819395	7.8463768288112785	no	plateau		-0.001128853143853797	0.1470128747473138	-0.2595905216864036	0.8272286540364318	no	-0.0013934437504224976	0.6033439928338158	-0.32033809990184015	0.7761552559867029	no	plateau		0.011893721583464915	0.43955324750587016	2.776475779683518	8.898596417227457	no	0.011893721583464915		2.776475779683518		no			0.001965436980591527	0.6033439928338158	0.45358418220919905	0.8447770615094823	no	0.001965436980591527		0.45358418220919905		no	sustained decrease		0.0	0.009015033377593684	10218972.863044739	15040533.98663621	0.012064354914134344	7.521201012460061									sars-cov-2																																													-58.93144892655992	-49.45048977106631		46.7276973878493	-4.392538451607919	-7.019449749094453		6.540840284021643						136445	2021-04-19	2021-05-06	2021-05-13	2021-05-20	51315	34738		0.377	0.255		17	11.7	0.81	0.054	2	6	0
XXXX	XXXX	mo_355_wwtp	384.0			2021-03-20			XXXX	mo	29037				raw wastewater	XXXX	XXXX	mo	52.0	367300			-0.008563378092237365	0.43440277523087195	-1.9524780250774754	7.9021145438120985	no	0.02381962533012255	0.166788802112416	5.637867442020261	10.63757841840694	no	plateau														0.012756414913028764	0.166788802112416	2.9808364264079845	8.29903980662644	no	0.012756414913028764		2.9808364264079845		no	sustained decrease																48611154.68893719	22343160.03167515											sars-cov-2																																													115.51363626418922	-42.42613124912449		50.86545565269167										106806	2021-03-10	2021-03-27	2021-04-03	2021-04-10	16184	7225		0.153	0.068		3	8.2	0.89	0.026			0
XXXX	XXXX	wv_496_wwtp	697.0			2022-01-27			XXXX	wv	54055				raw wastewater	XXXX	XXXX	wv	4.9	36000			0.0874220101683293	0.1692214003296873	22.29874774101588	10.378055616906742	no	0.01857602173350409	0.5352883410545782	4.370081292450201	21.35919986427924	no															0.0017970391354203278	0.5352883410545782	0.41464081861699587	10.644896223475415	no	0.0017970391354203278	0.5352883410545782	0.41464081861699587	9.730194320464557	no	plateau																												sars-cov-2																																																5.964049755281087										58258	2022-01-17	2022-02-03	2022-02-10	2022-02-17	36143	30357	11445	0.615	0.517	0.195	118	211.3	0.86	0.237	13	42	
XXXX	XXXX	mo_383_wwtp	233.0			2020-10-20			XXXX	mo	29201				raw wastewater	XXXX	XXXX	mo	5.0	17000			0.014504268054875116	0.3806624883758054	3.3961262248298985	8.938922930896377	no	0.05880587714367208	0.16471715991193708	14.500102945308058	13.406710060729495	no	plateau														0.025857364448449438	0.16471715991193708	6.134692125609131	9.809565015245273	no	0.025857364448449438		6.134692125609131		no	sustained increase																210451351.27089643	202136247.9841181											sars-cov-2																																													565.7057068454583	146.38555210497475		130.14582572639287										38288	2020-10-10	2020-10-27	2020-11-03	2020-11-10							22	52.2	1.09	0.204			2
